"Country","Code","year","gdpcap","pop","gdp"
"Sweden","SWE",1906,3830,5320111,20376025130
"Sweden","SWE",1907,4085,5353772,21870158620
"Sweden","SWE",1908,3959,5387646,21329690514
"Sweden","SWE",1909,3980,5423117,21584005660
"Sweden","SWE",1910,4053,5460205,22130210865
"Sweden","SWE",1911,4154,5498931,22842559374
"Sweden","SWE",1912,4312,5539316,23885530592
"Sweden","SWE",1913,4581,5581381,25568306361
"Sweden","SWE",1914,4678,5623766,26307977348
"Sweden","SWE",1915,4841,5666472,27431390952
"Sweden","SWE",1916,5109,5709503,29169850827
"Sweden","SWE",1917,4799,5752861,27607979939
"Sweden","SWE",1918,4434,5796427,25701357318
"Sweden","SWE",1919,4503,5836421,26281403763
"Sweden","SWE",1920,4788,5872799,28118961612
"Sweden","SWE",1921,4543,5905517,26828763731
"Sweden","SWE",1922,4868,5934531,28889296908
"Sweden","SWE",1923,5023,5959795,29936050285
"Sweden","SWE",1924,5365,5985167,32110420955
"Sweden","SWE",1925,5488,6010647,32986430736
"Sweden","SWE",1926,5756,6036236,34744574416
"Sweden","SWE",1927,5942,6061933,36020005886
"Sweden","SWE",1928,6113,6087740,37214354620
"Sweden","SWE",1929,6476,6112863,39586900788
"Sweden","SWE",1930,6755,6137296,41457434480
"Sweden","SWE",1931,6582,6161033,40551919206
"Sweden","SWE",1932,6325,6184069,39114236425
"Sweden","SWE",1933,6429,6206397,39900926313
"Sweden","SWE",1934,6845,6228806,42636177070
"Sweden","SWE",1935,7160,6251296,44759279360
"Sweden","SWE",1936,7396,6273868,46401527728
"Sweden","SWE",1937,7579,6296520,47721325080
"Sweden","SWE",1938,7812,6319255,49366020060
"Sweden","SWE",1939,8370,6350077,53150144490
"Sweden","SWE",1940,7739,6389096,49445213944
"Sweden","SWE",1941,7511,6436420,48343950620
"Sweden","SWE",1942,7557,6492162,49061268234
"Sweden","SWE",1943,7779,6556432,51002484528
"Sweden","SWE",1944,7987,6621338,52884626606
"Sweden","SWE",1945,8201,6686887,54839160287
"Sweden","SWE",1946,9000,6753085,60777765000
"Sweden","SWE",1947,9709,6819938,66214778042
"Sweden","SWE",1948,9822,6887453,67648563366
"Sweden","SWE",1949,10127,6950802,70390771854
"Sweden","SWE",1950,10742,7009913,75300485446
"Sweden","SWE",1951,11077,7073227,78350135479
"Sweden","SWE",1952,11152,7127517,79486069584
"Sweden","SWE",1953,11389,7175673,81723739797
"Sweden","SWE",1954,11799,7220064,85189535136
"Sweden","SWE",1955,12060,7262625,87587257500
"Sweden","SWE",1956,12428,7304770,90783681560
"Sweden","SWE",1957,12899,7347475,94775080025
"Sweden","SWE",1958,12884,7391243,95228774812
"Sweden","SWE",1959,13211,7436260,98240430860
"Sweden","SWE",1960,13849,7482536,103625641064
"Sweden","SWE",1961,14564,7530183,109669585212
"Sweden","SWE",1962,15093,7579570,114398450010
"Sweden","SWE",1963,15808,7631453,120638009024
"Sweden","SWE",1964,16761,7686735,128837365335
"Sweden","SWE",1965,17239,7745678,133527743042
"Sweden","SWE",1966,17432,7809085,136127969720
"Sweden","SWE",1967,17883,7875902,140844755466
"Sweden","SWE",1968,18428,7942311,146360907108
"Sweden","SWE",1969,19215,8003186,153781218990
"Sweden","SWE",1970,20269,8054909,163264950521
"Sweden","SWE",1971,20320,8095798,164506615360
"Sweden","SWE",1972,20725,8127045,168433007625
"Sweden","SWE",1973,21509,8151598,175332721382
"Sweden","SWE",1974,22132,8173961,180906104852
"Sweden","SWE",1975,22607,8197341,185317287987
"Sweden","SWE",1976,22765,8223246,187202195190
"Sweden","SWE",1977,22322,8250691,184171924502
"Sweden","SWE",1978,22646,8277422,187450498612
"Sweden","SWE",1979,23465,8299995,194759382675
"Sweden","SWE",1980,23809,8316331,198003524779
"Sweden","SWE",1981,23777,8325493,197955247061
"Sweden","SWE",1982,24002,8329428,199922930856
"Sweden","SWE",1983,24412,8332441,203411549692
"Sweden","SWE",1984,25357,8340443,211488613151
"Sweden","SWE",1985,25805,8357650,215669158250
"Sweden","SWE",1986,26309,8384986,220600596674
"Sweden","SWE",1987,27016,8421056,227503248896
"Sweden","SWE",1988,27468,8464790,232510851720
"Sweden","SWE",1989,27933,8514204,237827260332
"Sweden","SWE",1990,28068,8567375,240469081500
"Sweden","SWE",1991,27614.03516,8625140,238174919219.922
"Sweden","SWE",1992,27198.5293,8686735,236266416418.835
"Sweden","SWE",1993,26558.82422,8746770,232303926922.769
"Sweden","SWE",1994,27505.95508,8798235,242003856693.284
"Sweden","SWE",1995,28519.44336,8836421,252009808214.615
"Sweden","SWE",1996,29012.10547,8859180,257023464537.715
"Sweden","SWE",1997,29862.66602,8868857,264847714570.139
"Sweden","SWE",1998,31187.16406,8870854,276656779050.307
"Sweden","SWE",1999,32705.21484,8873105,290196805322.878
"Sweden","SWE",2000,34202.60547,8881642,303775297251.782
"Sweden","SWE",2001,34666.66406,8897802,308457112806.396
"Sweden","SWE",2002,35569.77344,8920703,317307384635.528
"Sweden","SWE",2003,36435.75391,8951439,326152428544.376
"Sweden","SWE",2004,38016.0625,8990653,341789226363.812
"Sweden","SWE",2005,39258.99219,9038627,354847386801.323
"Sweden","SWE",2006,40992.30078,9096170,372872936586.013
"Sweden","SWE",2007,42399.84375,9162941,388507266690.469
"Sweden","SWE",2008,42189.96484,9236433,389684783517.016
"Sweden","SWE",2009,40116.3125,9313085,373606628199.062
"Sweden","SWE",2010,42634.75391,9390157,400347032871.264
"Sweden","SWE",2011,42079,9466705,398349479695
"Sweden","SWE",2012,41650,9542817,397458328050
"Sweden","SWE",2013,41811,9618016,402138866976
"Sweden","SWE",2014,42476,9692137,411683211212
"Sweden","SWE",2015,43746,9764949,427177458954
"Sweden","SWE",2016,44659,9836003,439266057977
"Sweden","SWE",2017,45192.74219,9904895,447629366154.02
"Sweden","SWE",2018,45541.89063,9971630,454126882862.827
"Switzerland","CHE",1851,2444.226074,2390857,5843795018.60542
"Switzerland","CHE",1852,2445.852295,2404184,5880278954.00228
"Switzerland","CHE",1853,2379.279541,2416841,5750340345.14998
"Switzerland","CHE",1854,2263.806396,2429565,5500064786.49774
"Switzerland","CHE",1855,2372.849121,2442355,5795339914.91996
"Switzerland","CHE",1856,2419.270996,2455213,5939825599.90215
"Switzerland","CHE",1857,2785.795166,2468139,6875729695.21607
"Switzerland","CHE",1858,2861.666748,2481133,7100175803.46548
"Switzerland","CHE",1859,2894.262695,2494324,7219228902.44318
"Switzerland","CHE",1860,2933.630615,2507714,7356706564.06411
"Switzerland","CHE",1861,2948.312744,2521305,7433595663.01092
"Switzerland","CHE",1862,2822.513672,2535099,7155351587.37353
"Switzerland","CHE",1863,2879.024414,2549097,7338912496.65416
"Switzerland","CHE",1864,2807.792725,2563173,7196858502.31642
"Switzerland","CHE",1865,2792.197754,2577326,7196403868.5258
"Switzerland","CHE",1866,2814.70166,2591557,7294459789.88462
"Switzerland","CHE",1867,2746.022705,2605867,7155769948.21023
"Switzerland","CHE",1868,3053.114502,2620256,7999941592.55251
"Switzerland","CHE",1869,3041.028564,2635303,8014031697.79489
"Switzerland","CHE",1870,2954.376465,2651014,7832093369.98551
"Switzerland","CHE",1871,3063.717285,2667398,8172153358.57443
"Switzerland","CHE",1872,3140.486816,2684463,8430520659.53981
"Switzerland","CHE",1873,3320.861328,2702214,8973677972.58019
"Switzerland","CHE",1874,3322.50708,2720084,9037498348.19472
"Switzerland","CHE",1875,3598.772217,2738071,9853693842.97341
"Switzerland","CHE",1876,3851.914307,2756177,10616557618.9243
"Switzerland","CHE",1877,3630.187744,2774403,10071603767.5168
"Switzerland","CHE",1878,3485.836914,2792749,9735067555.73659
"Switzerland","CHE",1879,3509.222168,2809606,9859531658.54581
"Switzerland","CHE",1880,3869.366211,2824957,10930793163.3279
"Switzerland","CHE",1881,3943.415527,2838786,11194512790.2302
"Switzerland","CHE",1882,3998.661621,2851078,11400496177.0774
"Switzerland","CHE",1883,4194.248535,2861817,12003171759.6881
"Switzerland","CHE",1884,4542.094238,2872596,13047601739.7018
"Switzerland","CHE",1885,4772.864258,2883415,13762148394.4811
"Switzerland","CHE",1886,5036.990723,2894275,14578436324.8108
"Switzerland","CHE",1887,5172.168457,2905176,15026059669.2334
"Switzerland","CHE",1888,5118.901367,2916119,14927325535.4347
"Switzerland","CHE",1889,5137.328125,2931429,15059712648.1406
"Switzerland","CHE",1890,5309.320313,2951173,15668722756.0772
"Switzerland","CHE",1891,4937.066406,2975415,14689821440.4085
"Switzerland","CHE",1892,5270.186035,3004220,15832798290.0677
"Switzerland","CHE",1893,5339.890137,3037655,16220743974.1087
"Switzerland","CHE",1894,5337.312012,3071462,16393351027.0015
"Switzerland","CHE",1895,5632.358887,3105645,17492107215.6171
"Switzerland","CHE",1896,5967.245117,3140209,18738396821.6095
"Switzerland","CHE",1897,6241.890625,3175158,19818988953.0938
"Switzerland","CHE",1898,6427.508789,3210495,20635484829.5406
"Switzerland","CHE",1899,6337.318359,3247026,20577437481.9503
"Switzerland","CHE",1900,6611.77832,3284773,21718190907.5214
"Switzerland","CHE",1901,6398.89209,3323760,21268381573.0584
"Switzerland","CHE",1902,6616.154297,3364011,22256815832.8053
"Switzerland","CHE",1903,6472.240234,3405550,22041537728.8987
"Switzerland","CHE",1904,6879.574707,3447602,23718035519.0026
"Switzerland","CHE",1905,7184.57959,3490173,25075425701.3691
"Switzerland","CHE",1906,7584.057129,3533270,26796521532.1818
"Switzerland","CHE",1907,7464.979492,3576899,26701477679.9553
"Switzerland","CHE",1908,7507.709473,3621067,27185919018.2677
"Switzerland","CHE",1909,7858.358887,3659307,28756147683.7113
"Switzerland","CHE",1910,8048.351563,3691524,29710682955.252
"Switzerland","CHE",1911,8043.941406,3717621,29904325493.7151
"Switzerland","CHE",1912,8311.780273,3737498,31065262146.777
"Switzerland","CHE",1913,8172.060059,3751057,30653863088.7324
"Switzerland","CHE",1914,7595.285645,3764665,28593706032.7339
"Switzerland","CHE",1915,7459.258789,3778322,28183481586.1721
"Switzerland","CHE",1916,8079.419434,3792029,30637392796.8916
"Switzerland","CHE",1917,7840.903809,3805785,29840794102.7351
"Switzerland","CHE",1918,7115.607422,3820013,27181712854.9365
"Switzerland","CHE",1919,6747.268066,3834802,25874437074.0329
"Switzerland","CHE",1920,7363.959473,3850159,28352414840.6062
"Switzerland","CHE",1921,5999.141602,3866086,23193197359.5098
"Switzerland","CHE",1922,7181.953613,3882589,27884574096.3441
"Switzerland","CHE",1923,7670.237793,3899672,29911411554.7039
"Switzerland","CHE",1924,8195.520508,3916830,32100460591.3496
"Switzerland","CHE",1925,8385.287109,3934064,32988256145.181
"Switzerland","CHE",1926,8656.331055,3951373,34204392809.7885
"Switzerland","CHE",1927,9259.936523,3968759,36750456415.085
"Switzerland","CHE",1928,9658.813477,3986221,38502165117.1004
"Switzerland","CHE",1929,9920.037109,4003629,39716148250.6686
"Switzerland","CHE",1930,9969.324219,4020984,40086493175.4115
"Switzerland","CHE",1931,10055.48535,4038284,40606905601.1394
"Switzerland","CHE",1932,9752.443359,4055529,39551316863.2819
"Switzerland","CHE",1933,10009.1084,4072717,40764265935.5228
"Switzerland","CHE",1934,9997.375977,4089977,40889037806.2825
"Switzerland","CHE",1935,9478.807617,4107311,38932410792.1879
"Switzerland","CHE",1936,9301.84668,4124719,38367503736.0829
"Switzerland","CHE",1937,10039.29199,4142200,41584755280.978
"Switzerland","CHE",1938,9608.570313,4159756,39969308010.9236
"Switzerland","CHE",1939,9836.152344,4182688,41141556375.4207
"Switzerland","CHE",1940,9802.373047,4211076,41278537881.2686
"Switzerland","CHE",1941,9217.348633,4245000,39127644947.085
"Switzerland","CHE",1942,8739.766602,4284539,37445870857.1665
"Switzerland","CHE",1943,8642.972656,4329777,37422144217.5777
"Switzerland","CHE",1944,8890.739258,4375491,38901349606.7257
"Switzerland","CHE",1945,8839.31543,4421689,39084703804.3613
"Switzerland","CHE",1946,10866.09766,4468374,48553788265.4048
"Switzerland","CHE",1947,11020.9502,4515553,49765684738.4606
"Switzerland","CHE",1948,11189.34277,4563229,51059533419.0043
"Switzerland","CHE",1949,10943.54395,4614052,50494080849.5854
"Switzerland","CHE",1950,11541.03809,4668089,53874592956.51
"Switzerland","CHE",1951,11877.89355,4721916,56086415600.0418
"Switzerland","CHE",1952,12016.30859,4781123,57451449374.7466
"Switzerland","CHE",1953,12470.98535,4841507,60378362868.9225
"Switzerland","CHE",1954,13171.40625,4900462,64545975814.6875
"Switzerland","CHE",1955,13999.48828,4957070,69396443368.1396
"Switzerland","CHE",1956,14507.06055,5012094,72710751140.2917
"Switzerland","CHE",1957,14667.65039,5067973,74335256149.9595
"Switzerland","CHE",1958,14644.45801,5128443,75103268170.1784
"Switzerland","CHE",1959,15469.5918,5198063,80411912760.6834
"Switzerland","CHE",1960,16358.35938,5280683,86383310285.8565
"Switzerland","CHE",1961,17307.5625,5377764,93075986540.25
"Switzerland","CHE",1962,17793.97656,5487049,97636421289.5714
"Switzerland","CHE",1963,18437.83984,5601812,103285312469.79
"Switzerland","CHE",1964,19195.44727,5712708,109657985182.907
"Switzerland","CHE",1965,19802.51172,5812844,115108911436.532
"Switzerland","CHE",1966,20224.53906,5899478,119314223244.611
"Switzerland","CHE",1967,20742.25195,5973940,123912968614.183
"Switzerland","CHE",1968,21395.38672,6038328,129192362702.204
"Switzerland","CHE",1969,22307.67383,6096427,135997105044.405
"Switzerland","CHE",1970,23478.99219,6150848,144415712153.877
"Switzerland","CHE",1971,24486.97852,6202951,151891527897.613
"Switzerland","CHE",1972,25356.91016,6251286,158513297486.466
"Switzerland","CHE",1973,26003.71484,6292538,163629363771.864
"Switzerland","CHE",1974,25718.26953,6322006,162591054278.277
"Switzerland","CHE",1975,24467.99219,6337031,155054425015.788
"Switzerland","CHE",1976,24752.9082,6335977,156833857038.311
"Switzerland","CHE",1977,25430.56836,6321816,160767373947.342
"Switzerland","CHE",1978,26158.80078,6302042,164853861185.193
"Switzerland","CHE",1979,26641.0957,6286910,167490170967.287
"Switzerland","CHE",1980,27405.73047,6283833,172213033516.492
"Switzerland","CHE",1981,27729.58594,6295921,174583282440.951
"Switzerland","CHE",1982,27660.94922,6321409,174856173347.851
"Switzerland","CHE",1983,28009.32813,6356743,178048100525.081
"Switzerland","CHE",1984,28315.08203,6396144,181107342035.692
"Switzerland","CHE",1985,29416.75195,6435424,189309271501.077
"Switzerland","CHE",1986,30847.99414,6473047,199680515923.945
"Switzerland","CHE",1987,31774.37109,6510593,206869997997.956
"Switzerland","CHE",1988,32482.9082,6550730,212786761232.986
"Switzerland","CHE",1989,33315.58594,6597360,219794914057.118
"Switzerland","CHE",1990,34250,6652873,227860900250
"Switzerland","CHE",1991,34128.64063,6718818,229304124980.375
"Switzerland","CHE",1992,34356.80078,6792906,233382518159.267
"Switzerland","CHE",1993,34625.53516,6868937,237840619605.325
"Switzerland","CHE",1994,35423.82813,6938407,245784937063.989
"Switzerland","CHE",1995,36004.23047,6995519,251868278333.264
"Switzerland","CHE",1996,36720.49219,7038027,258439815486.509
"Switzerland","CHE",1997,38165.47656,7068503,269772785560.79
"Switzerland","CHE",1998,39890.53906,7091775,282894727642.232
"Switzerland","CHE",1999,41091.63672,7115031,292368269103.538
"Switzerland","CHE",2000,43251.10547,7143764,308975690216.789
"Switzerland","CHE",2001,44398.64063,7179174,318745566446.24
"Switzerland","CHE",2002,44934.31641,7220378,324442749651.803
"Switzerland","CHE",2003,45441.59766,7268363,330286027092.831
"Switzerland","CHE",2004,47263.59766,7323728,346145733563.276
"Switzerland","CHE",2005,49273.90234,7386818,363977348735.354
"Switzerland","CHE",2006,51862.96484,7457961,386791969121.091
"Switzerland","CHE",2007,54509.53906,7536986,410837632761.673
"Switzerland","CHE",2008,56054.88281,7622826,427296618111.021
"Switzerland","CHE",2009,55171.5,7713902,425587544193
"Switzerland","CHE",2010,57219.5,7808674,446808421943
"Switzerland","CHE",2011,58686,7906988,464029497768
"Switzerland","CHE",2012,58674,8008006,469861744044
"Switzerland","CHE",2013,59036,8108876,478715603536
"Switzerland","CHE",2014,59485,8206003,488134088455
"Switzerland","CHE",2015,59307,8296775,492056834925
"Switzerland","CHE",2016,59662,8379915,499962488730
"Switzerland","CHE",2017,60171.44141,8455797,508797493760.354
"Switzerland","CHE",2018,61372.73047,8525614,523240210113.259
"Turkey","TUR",1000,768,7250000,5.568e+09
"Turkey","TUR",1500,768,6249975,4799980800
"Turkey","TUR",1700,897,8499977,7624479369
"Turkey","TUR",1750,923,9108763,8407388249
"Turkey","TUR",1820,974,10105826,9843074524
"Turkey","TUR",1870,1165,11833908,13786502820
"Turkey","TUR",1913,1473,14734404,21703777092
"Turkey","TUR",1918,832,14176980,11795247360
"Turkey","TUR",1923,999,14267020,14252752980
"Turkey","TUR",1924,1084,14371559,15578769956
"Turkey","TUR",1925,1199,14476863,17357758737
"Turkey","TUR",1926,1382,14582940,20153623080
"Turkey","TUR",1927,1248,14689793,18332861664
"Turkey","TUR",1928,1361,14797430,20139302230
"Turkey","TUR",1929,1554,14937518,23212902972
"Turkey","TUR",1930,1600,15110862,24177379200
"Turkey","TUR",1931,1669,15318282,25566212658
"Turkey","TUR",1932,1543,15560613,24010025859
"Turkey","TUR",1933,1718,15838708,27210900344
"Turkey","TUR",1934,1731,16121772,27906787332
"Turkey","TUR",1935,1739,16409896,28536809144
"Turkey","TUR",1936,2034,16703169,33974245746
"Turkey","TUR",1937,2066,17001683,35125477078
"Turkey","TUR",1938,2209,17305532,38227920188
"Turkey","TUR",1939,2324,17612179,40930703996
"Turkey","TUR",1940,2146,17921628,38459813688
"Turkey","TUR",1941,1932,18233883,35227861956
"Turkey","TUR",1942,1994,18548948,36986602312
"Turkey","TUR",1943,1792,18866826,33809352192
"Turkey","TUR",1944,1696,19190151,32546496096
"Turkey","TUR",1945,1452,19519018,28341614136
"Turkey","TUR",1946,1831,19853520,36351795120
"Turkey","TUR",1947,1890,20193755,38166196950
"Turkey","TUR",1948,2098,20539820,43092542360
"Turkey","TUR",1949,1946,20943860,40756751560
"Turkey","TUR",1950,2079,21408398,44508059442
"Turkey","TUR",1951,2299,21951203,50465815697
"Turkey","TUR",1952,2522,22508952,56767576944
"Turkey","TUR",1953,2745,23081587,63358956315
"Turkey","TUR",1954,2609,23668910,61752186190
"Turkey","TUR",1955,2754,24270599,66841229646
"Turkey","TUR",1956,2777,24886127,69108774679
"Turkey","TUR",1957,2920,25514825,74503289000
"Turkey","TUR",1958,2973,26155927,77761570971
"Turkey","TUR",1959,3030,26808633,81230157990
"Turkey","TUR",1960,3041,27472339,83543382899
"Turkey","TUR",1961,3022,28146909,85059958998
"Turkey","TUR",1962,3142,28832831,90592755002
"Turkey","TUR",1963,3374,29531362,99638815388
"Turkey","TUR",1964,3453,30244258,104433422874
"Turkey","TUR",1965,3481,30972996,107816999076
"Turkey","TUR",1966,3824,31717504,121287735296
"Turkey","TUR",1967,3929,32477994,127606038426
"Turkey","TUR",1968,4122,33256464,137083144608
"Turkey","TUR",1969,4267,34055391,145314353397
"Turkey","TUR",1970,4398,34876296,153385949808
"Turkey","TUR",1971,4715,35720603,168422643145
"Turkey","TUR",1972,4929,36587267,180338639043
"Turkey","TUR",1973,5050,37472329,189235261450
"Turkey","TUR",1974,5353,38370278,205396098134
"Turkey","TUR",1975,5719,39277249,224626587031
"Turkey","TUR",1976,6110,40189561,245558217710
"Turkey","TUR",1977,6271,41108290,257790086590
"Turkey","TUR",1978,6350,42039983,266953892050
"Turkey","TUR",1979,6204,42994043,266735042772
"Turkey","TUR",1980,6070,43975972,266934150040
"Turkey","TUR",1981,6201,44988411,278973136611
"Turkey","TUR",1982,6381,46025411,293688147591
"Turkey","TUR",1983,6489,47073470,305459746830
"Turkey","TUR",1984,6736,48114158,324096968288
"Turkey","TUR",1985,6958,49133928,341873871024
"Turkey","TUR",1986,7323,50128548,367091357004
"Turkey","TUR",1987,7838,51100930,400529089340
"Turkey","TUR",1988,8019,52053764,417419133516
"Turkey","TUR",1989,7992,52992479,423515892168
"Turkey","TUR",1990,8606,53921758,464050649348
"Turkey","TUR",1991,8658.37793,54840595,474830597416.068
"Turkey","TUR",1992,9150.43457,55748946,510127082719.463
"Turkey","TUR",1993,9865.300781,56653808,558906856309.024
"Turkey","TUR",1994,9308.695313,57564209,535847682514.852
"Turkey","TUR",1995,9962.536133,58486453,582673401303.506
"Turkey","TUR",1996,10644.63379,59423278,632539032911.364
"Turkey","TUR",1997,11432.43652,60372571,690205585506.693
"Turkey","TUR",1998,11772.83008,61329665,722023724908.323
"Turkey","TUR",1999,11151.67383,62287391,694608668153.677
"Turkey","TUR",2000,11904.00781,63240196,752811787089.931
"Turkey","TUR",2001,10950.99219,64192243,702968751751.582
"Turkey","TUR",2002,11753.95313,65145357,765715472815.117
"Turkey","TUR",2003,12380.20703,66089402,818200479248.896
"Turkey","TUR",2004,13423.79492,67010929,899540968294.681
"Turkey","TUR",2005,14487.75781,67903461,983768897428.78
"Turkey","TUR",2006,15425.18848,68756809,1060586738108.36
"Turkey","TUR",2007,16090.83496,69581854,1119630128924.82
"Turkey","TUR",2008,16182.73242,70418612,1139565555383.8
"Turkey","TUR",2009,15188.41992,71321406,1083259463612.81
"Turkey","TUR",2010,16528.11914,72326992,1195429140813.83
"Turkey","TUR",2011,17919,73443254,1316029668426
"Turkey","TUR",2012,18170,74651046,1356409505820
"Turkey","TUR",2013,18788,75925454,1426487429752
"Turkey","TUR",2014,19277,77229262,1488748483574
"Turkey","TUR",2015,19836,78529413,1557709436268
"Turkey","TUR",2016,17906,79827868,1429397804408
"Turkey","TUR",2017,18995.82422,81116451,1540873844546.24
"Turkey","TUR",2018,19270.2207,82340090,1586711706757.86
"United Kingdom","GBR",1000,1151,1702272,1959315072
"United Kingdom","GBR",1300,1159,6328028,7334184452
"United Kingdom","GBR",1400,1717,2903871,4985946507
"United Kingdom","GBR",1500,1697,4205610,7136920170
"United Kingdom","GBR",1600,1691,5006675,8466287425
"United Kingdom","GBR",1700,2412,6762360,16310812320
"United Kingdom","GBR",1710,2066,7251708,14982028728
"United Kingdom","GBR",1720,2715,7747935,21035643525
"United Kingdom","GBR",1730,2538,8251954,20943459252
"United Kingdom","GBR",1740,2526,8764942,22140243492
"United Kingdom","GBR",1750,2702,9288174,25096646148
"United Kingdom","GBR",1760,2915,9823166,28634528890
"United Kingdom","GBR",1770,2952,10371586,30616921872
"United Kingdom","GBR",1780,3049,10935458,33342211442
"United Kingdom","GBR",1790,3072,11517161,35380718592
"United Kingdom","GBR",1800,3343,10750000,35937250000
"United Kingdom","GBR",1801,3351,10866183,36412579233
"United Kingdom","GBR",1802,3360,10983623,36904973280
"United Kingdom","GBR",1803,3252,11102331,36104780412
"United Kingdom","GBR",1804,3204,11222322,35956319688
"United Kingdom","GBR",1805,3347,11343611,37967066017
"United Kingdom","GBR",1806,3287,11466210,37689432270
"United Kingdom","GBR",1807,3454,11590134,40032322836
"United Kingdom","GBR",1808,3250,11715397,38075040250
"United Kingdom","GBR",1809,3309,11842014,39185224326
"United Kingdom","GBR",1810,3478,12325700,42868784600
"United Kingdom","GBR",1811,3397,12826009,43569952573
"United Kingdom","GBR",1812,3207,13468809,43194470463
"United Kingdom","GBR",1813,3328,14263733,47469703424
"United Kingdom","GBR",1814,3204,15105572,48398252688
"United Kingdom","GBR",1815,3489,15997097,55813871433
"United Kingdom","GBR",1816,3250,16941239,55059026750
"United Kingdom","GBR",1817,3253,17941104,58362411312
"United Kingdom","GBR",1818,3201,18999980,60818935980
"United Kingdom","GBR",1819,3103,19925365,61828407595
"United Kingdom","GBR",1820,3306,20706854,68456859324
"United Kingdom","GBR",1821,3308,21333398,70570880584
"United Kingdom","GBR",1822,3315,21793262,72244663530
"United Kingdom","GBR",1823,3359,22073986,74146518974
"United Kingdom","GBR",1824,3492,22358326,78075274392
"United Kingdom","GBR",1825,3521,22646329,79737724409
"United Kingdom","GBR",1826,3290,22938041,75466154890
"United Kingdom","GBR",1827,3499,23233511,81294054989
"United Kingdom","GBR",1828,3461,23532788,81446979268
"United Kingdom","GBR",1829,3443,23823479,82024238197
"United Kingdom","GBR",1830,3550,24105348,85573985400
"United Kingdom","GBR",1831,3545,24378150,86420541750
"United Kingdom","GBR",1832,3612,24641639,89005600068
"United Kingdom","GBR",1833,3599,24895561,89599124039
"United Kingdom","GBR",1834,3639,25152100,91528491900
"United Kingdom","GBR",1835,3861,25411282,98112959802
"United Kingdom","GBR",1836,3937,25673136,101075136432
"United Kingdom","GBR",1837,3857,25937687,100041658759
"United Kingdom","GBR",1838,3963,26204965,103850276295
"United Kingdom","GBR",1839,3881,26428534,102569140454
"United Kingdom","GBR",1840,4018,26607869,106910417642
"United Kingdom","GBR",1841,3894,26742439,104135057466
"United Kingdom","GBR",1842,3808,26831707,102175140256
"United Kingdom","GBR",1843,3950,26875131,106156767450
"United Kingdom","GBR",1844,4245,26918625,114269563125
"United Kingdom","GBR",1845,4387,26962189,118283123143
"United Kingdom","GBR",1846,4334,27005824,117043241216
"United Kingdom","GBR",1847,4234,27049530,114527710020
"United Kingdom","GBR",1848,4361,27093306,118153907466
"United Kingdom","GBR",1849,4422,27161567,120108449274
"United Kingdom","GBR",1850,4332,27254502,118066502664
"United Kingdom","GBR",1851,4477,27376152,122563032504
"United Kingdom","GBR",1852,4626,27522897,127320921522
"United Kingdom","GBR",1853,4734,27694940,131107845960
"United Kingdom","GBR",1854,4909,27868058,136804296722
"United Kingdom","GBR",1855,4748,28042257,133144636236
"United Kingdom","GBR",1856,5013,28217545,141454553085
"United Kingdom","GBR",1857,5019,28393928,142509124632
"United Kingdom","GBR",1858,4879,28571413,139399924027
"United Kingdom","GBR",1859,5031,28763102,144707166162
"United Kingdom","GBR",1860,5086,28969196,147337330856
"United Kingdom","GBR",1861,5024,29189901,146650062624
"United Kingdom","GBR",1862,4764,29425423,140182715172
"United Kingdom","GBR",1863,5165,29675970,153276385050
"United Kingdom","GBR",1864,5255,29928650,157275055750
"United Kingdom","GBR",1865,5333,30183481,160968504173
"United Kingdom","GBR",1866,5451,30440481,165931061931
"United Kingdom","GBR",1867,5424,30699668,166514999232
"United Kingdom","GBR",1868,5636,30961062,174496545432
"United Kingdom","GBR",1869,5635,31233786,176002384110
"United Kingdom","GBR",1870,5829,31518027,183718579383
"United Kingdom","GBR",1871,5797,31813978,184425630466
"United Kingdom","GBR",1872,5769,32121831,185310843039
"United Kingdom","GBR",1873,5842,32441782,189524890444
"United Kingdom","GBR",1874,5874,32764920,192461140080
"United Kingdom","GBR",1875,5950,33091275,196893086250
"United Kingdom","GBR",1876,5938,33420881,198453191378
"United Kingdom","GBR",1877,5923,33753769,199923573787
"United Kingdom","GBR",1878,5879,34089972,200414945388
"United Kingdom","GBR",1879,5786,34416695,199134997270
"United Kingdom","GBR",1880,5997,34733737,208298220789
"United Kingdom","GBR",1881,6146,35040896,215361346816
"United Kingdom","GBR",1882,6269,35337964,221533696316
"United Kingdom","GBR",1883,6264,35624734,223153333776
"United Kingdom","GBR",1884,6220,35913831,223384028820
"United Kingdom","GBR",1885,6132,36205273,222010734036
"United Kingdom","GBR",1886,6170,36499079,225199317430
"United Kingdom","GBR",1887,6358,36795268,233944313944
"United Kingdom","GBR",1888,6585,37093861,244263074685
"United Kingdom","GBR",1889,6876,37405507,257200266132
"United Kingdom","GBR",1890,6845,37730415,258264690675
"United Kingdom","GBR",1891,6781,38068797,258144512457
"United Kingdom","GBR",1892,6553,38420866,251771934898
"United Kingdom","GBR",1893,6486,38786840,251571444240
"United Kingdom","GBR",1894,6851,39156299,268259804449
"United Kingdom","GBR",1895,6996,39529277,276546821892
"United Kingdom","GBR",1896,7211,39905807,287760774277
"United Kingdom","GBR",1897,7229,40285922,291226930138
